playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475278,2024,Byron Froese,VGK,C,5on5,16,9662,224,-0.06,0.49,0.49,0.43,0.47,0.46,0.48,165,16.64,1.27,1.32,4.18,0.71,9.61,6.91,1.22,1.3,1.25,1,0,17,7,5,29,1,0,5,0,6,0,5,8,17,24,2,4,59,22,5,1,19,5,0,0.65,0.61,0,0,0,0,29.18,24,24.16,1,0.27,0.92,0.46,1.08,1.1,1.08,224,11,26,41,146,33,28,29,134,59,42,39882,4,4,2,8,66.47,5.28,5.15,5.38,5.24,69,25,34,128,4,8,0,74,16,4,2.1,2.11,1.07,1,3,0,127.6,94,94.17,0.95,1.28,1.28,4.95,5.06,4.98,79.75,5.54,5.29,5.42,5.19,71,41,61,173,6,10,0,92,17,3,2.63,2.16,0.74,4,2,0,171.66,112,111.25,1.03,1.2,1.2,5.36,5.27,5.11,29.79,30.57,651,738,0.06,0.84,6,13,2,11
8475278,2024,Byron Froese,VGK,C,4on5,16,459,12,0.4,0,0.16,0,0.16,0,0.18,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,2,7,1,1,1,9,0,1,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05,1.25,1.11,1.25,1.11,10,2,5,17,1,1,0,5,7,0,0.24,1.01,0,0,1,0,17,12,12,0.2,0.18,0.18,1.28,1.28,1.13,0.69,3.7,10,53,0,0,0,0,0,0
8475278,2024,Byron Froese,VGK,C,5on4,16,82,3,-0.61,1,0.69,1,0.83,1,0.78,31,0.77,0.02,0.08,0.13,0.02,0.35,0.4,0.02,0.02,0.02,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0,0.02,0,0,0.03,0.03,0.03,3,0,0,0,3,0,0,0,3,0,0,1164,0,0,0,0,0.77,0.02,0.02,0.02,0.02,0,1,0,1,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0.02,0,0,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0.73,38,8,0,0,0,0,0,0
8478047,2024,Michael Bunting,PIT,L,other,81,1678,20,26.91,0.4,0.51,0.77,0.49,0.68,0.47,182,6.49,1.55,0.56,1.16,0.24,3.95,1.54,1.37,1.55,1.37,0,0,4,5,3,12,1,1,1,1,0,0,5,2,3,8,0,0,0,1,0,0,2,5,2,0.11,0.64,0.79,0,0,1,12,9,9,0,0.17,0.34,0.59,1.12,1.12,1.06,20,12,2,1,5,2,2,8,8,0,0,3483,0,0,0,0,30.37,6.8,6.25,6.8,6.25,26,16,28,70,2,3,1,22,9,11,0.98,1.07,4.74,0,0,2,70,42,42,0.78,1.14,1.14,6.44,6.44,5.98,13.13,10.41,9.84,10.41,9.84,8,12,1,21,6,1,0,2,1,17,0.08,0.11,10.22,0,0,6,21,20,20,0.13,0.29,0.29,10.24,10.24,9.69,11.26,10.68,83,87,0.04,0,1,0,1,0
8478047,2024,Michael Bunting,PIT,L,all,81,76232,1506,64.16,0.6,0.52,0.62,0.54,0.61,0.53,497,181.37,24.34,13.82,42.27,6.26,94.14,61.17,20.91,24.6,21.15,26,10,168,74,90,332,55,19,24,5,30,1,88,80,149,223,21,47,7,49,38,47,147,63,32,4.36,7.79,12.18,4,6,9,335.8,242,244.33,8,3.24,6.6,8.96,18.62,18.87,18.14,1506,336,76,209,885,221,225,296,764,7,16,218505,47,71,34,21,875.08,89.08,82.83,89.55,83.26,808,396,477,1681,84,87,12,906,198,100,25.62,24.13,39.33,27,21,36,1691.72,1204,1209.36,14.17,20.14,20.14,83.1,83.4,80.77,567.06,58.69,56.21,58.66,56.19,538,234,237,1009,65,73,11,551,154,67,15.66,19.06,23.96,22,23,20,1004.35,772,769.24,7.45,13.05,13.05,53.08,53.04,51.81,186.21,173.71,3866,3256,0,0,0,0,0,0
8478047,2024,Michael Bunting,PIT,L,5on5,81,61004,1302,64.16,0.51,0.55,0.56,0.57,0.54,0.56,500,122.34,13.15,8.17,30.04,4.1,61.42,45.13,12.52,13.41,12.77,16,6,116,46,62,224,33,11,13,3,19,1,62,56,105,151,18,41,7,45,36,38,107,38,17,3.35,4.67,5.12,4,3,4,227.8,162,164.33,8,1.72,2.59,3.61,11.26,11.52,11.25,1302,200,74,195,833,188,206,236,672,7,13,177706,41,65,31,21,603.11,46.16,44.49,46.63,44.92,557,277,337,1171,45,53,6,668,122,44,18.56,14.93,12.67,22,12,11,1181.72,834,839.36,7.76,10.1,10.1,43.82,44.12,43.29,515.39,44.82,43.02,44.79,42.99,491,210,229,930,54,69,9,512,144,45,14.43,17.89,12.49,21,22,11,925.35,701,698.24,6.88,12.22,12.22,39.47,39.43,38.78,134,110.54,3282,2478,0.89,1.66,24,40,20,32
8478047,2024,Michael Bunting,PIT,L,4on5,81,46,7,3.47,0,0.19,0,0.26,0,0.35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,1,2,1,3,0,0,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0.1,0.1,0.1,0.1,0,1,0,1,0,0,0,0,1,0,0,0.1,0,0,0,0,1,1,1,0.02,0,0,0.11,0.11,0.11,0.45,1.87,11,32,0,0,0,0,0,0
8478047,2024,Michael Bunting,PIT,L,5on4,81,13504,177,63.05,0.91,0.83,0.89,0.86,0.87,0.83,253,52.53,9.64,5.09,11.06,1.92,28.78,14.5,7.02,9.64,7.02,10,4,48,23,25,96,21,7,10,1,11,0,21,22,41,64,3,6,0,3,2,9,38,20,13,0.9,2.48,6.26,0,3,4,96,71,71,0,1.35,3.66,4.76,6.24,6.24,5.84,177,124,0,13,40,30,15,51,81,0,1,8942,6,0,0,0,241.59,36.11,32.09,36.11,32.09,225,103,112,440,37,31,5,216,67,45,6.08,8.12,21.91,5,9,23,440,328,328,5.63,8.9,8.9,32.85,32.85,31.49,37.86,3.36,3.26,3.36,3.26,39,11,7,57,5,3,2,37,8,5,1.16,0.96,1.25,1,1,3,57,50,50,0.43,0.54,0.54,3.26,3.26,3.23,17.82,3.77,264,43,0,0,0,0,0,0
8476473,2024,Connor Murphy,CHI,D,other,46,1519,27,2.95,0.2,0.42,0.17,0.48,0.18,0.47,96,0.83,0.12,0.04,0.12,0.03,0.3,0.41,0.12,0.12,0.12,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0.12,0,0,1,0,1,1,1,0,0.01,0,0,0.13,0.13,0.13,27,1,7,3,16,5,4,3,15,0,0,3264,0,0,0,4,4.25,0.82,0.82,0.82,0.82,3,3,2,8,1,0,0,3,2,1,0.07,0.22,0.53,0,1,0,8,6,6,0.04,0,0,0.86,0.86,0.86,20.64,3.25,2.73,3.25,2.73,21,7,11,39,0,1,0,17,6,5,0.74,0.6,1.91,0,0,0,39,28,28,0.5,0.53,0.53,3.22,3.22,2.98,7.24,9.88,77,84,0.41,0,1,0,1,0
8476473,2024,Connor Murphy,CHI,D,all,46,54736,1143,3.03,0.36,0.43,0.4,0.46,0.41,0.45,140,48.9,1.5,2.41,13.92,1.72,28.48,21.97,1.48,1.49,1.47,2,4,51,19,41,111,8,2,4,0,12,0,23,29,49,68,17,40,0,116,12,26,68,1,1,1.18,0.12,0.2,1,1,0,107.86,70,68.4,22,0.48,0.49,0,1.99,1.95,1.93,1143,61,188,142,752,156,146,145,696,0,0,112031,40,32,13,113,375.92,31.25,29.97,31.15,29.86,381,131,195,707,23,35,6,400,74,38,11.32,9.36,10.56,9,8,6,695.17,512,506.02,4.89,7.38,7.58,28.56,28.43,27.98,526.46,54.87,51.62,55.54,52.24,516,214,313,1043,61,63,10,506,166,58,15.61,19.62,19.64,16,31,14,1060.95,730,741.46,8.48,13.09,13.09,50.26,50.83,49.31,79.34,107.25,1647,1947,0,0,0,0,0,0
8476473,2024,Connor Murphy,CHI,D,5on5,46,46543,947,3.03,0.44,0.41,0.45,0.43,0.45,0.43,135,46.3,1.15,2.28,13.42,1.65,27.76,20.74,1.14,1.14,1.12,2,4,48,19,39,106,7,1,4,0,12,0,22,28,47,66,15,36,0,107,9,23,67,0,0,1.15,0,0,1,0,0,102.86,67,65.4,19,0.45,0.49,0,1.61,1.57,1.55,947,54,112,130,651,130,119,112,586,0,0,87437,36,22,8,93,352.29,28.48,27.21,28.38,27.1,359,122,189,670,22,34,6,381,67,33,10.82,8.6,9.07,9,7,6,658.17,481,475.02,4.58,7.35,7.55,25.5,25.38,24.93,413.57,36.89,35.32,37.55,35.94,397,180,252,829,42,50,7,417,129,31,12.53,15.36,9,15,24,3,846.95,577,588.46,5.7,9.74,9.74,32.85,33.42,32.81,49.45,71.04,1226,1611,3.6,0.2,87,7,76,6
8476473,2024,Connor Murphy,CHI,D,4on5,46,6374,137,3.03,0.1,0.12,0.12,0.14,0.14,0.18,107,1.78,0.23,0.09,0.38,0.05,0.42,0.82,0.23,0.23,0.23,0,0,2,0,0,2,0,0,0,0,0,0,1,1,2,2,2,4,0,7,2,3,1,0,1,0.03,0,0.2,0,0,0,2,2,2,3,0.02,0,0,0.25,0.25,0.25,137,2,67,7,61,12,19,26,80,0,0,6971,4,0,0,1,16.22,1.63,1.62,1.63,1.62,18,3,2,23,0,0,0,13,5,3,0.34,0.55,0.73,0,0,0,23,21,21,0.2,0,0,1.83,1.83,1.82,91.54,14.7,13.55,14.7,13.55,98,26,48,172,19,12,3,71,31,22,2.31,3.66,8.73,1,7,11,172,124,124,2.27,2.81,2.81,14.15,14.15,13.48,1.96,14.66,30,178,0.48,0,4,0,4,0
8476473,2024,Connor Murphy,CHI,D,5on4,46,300,32,3.65,0.93,0.8,0.67,0.86,0.8,0.84,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,32,4,2,2,24,9,4,4,15,0,0,7721,0,6,3,9,3.16,0.33,0.33,0.33,0.33,1,3,2,6,0,1,0,3,0,1,0.09,0,0.23,0,0,0,6,4,4,0.07,0.03,0.03,0.37,0.37,0.37,0.71,0.03,0.03,0.03,0.03,0,1,2,3,0,0,0,1,0,0,0.03,0,0,0,0,0,3,1,1,0.01,0,0,0.03,0.03,0.03,8.83,2.23,157,25,0,0,0,0,0,0
8484166,2024,Adam Fantilli,CBJ,C,other,49,1889,30,13.18,0.44,0.32,0.61,0.46,0.61,0.46,149,9.77,1.11,0.72,1.82,0.34,6.03,3.98,1.11,1.11,1.11,2,0,10,4,4,18,3,1,3,0,1,0,3,6,9,13,0,0,9,1,0,1,11,2,1,0.41,0.2,0.51,0,0,1,18,14,14,0,0.18,0.23,0.01,1.28,1.28,1.28,30,13,4,6,7,5,1,9,15,9,12,3171,0,0,0,2,33.06,3.74,3.68,3.74,3.68,35,11,24,70,5,3,0,31,10,5,1.07,1.04,1.62,1,2,2,70,46,46,0.69,0.23,0.23,4.2,4.2,4.15,21.49,4.79,4.44,4.79,4.44,18,11,15,44,6,3,0,13,6,10,0.55,0.67,3.58,0,2,4,44,29,29,0.4,0.77,0.77,4.42,4.42,4.14,6.9,14.81,95,111,0,0,0,0,0,0
8484166,2024,Adam Fantilli,CBJ,C,all,49,46188,897,21.77,0.5,0.42,0.54,0.46,0.52,0.46,286,125.07,11.23,8.71,28.67,4.05,68.91,48.43,10.83,11.27,10.88,10,5,115,55,77,247,27,12,20,1,25,1,52,60,103,158,8,16,171,63,18,15,131,28,11,4.59,3.32,3.32,6,4,2,247.77,170,170.49,6,1.92,3.28,2.43,10.72,10.76,10.54,897,170,57,126,544,137,156,141,463,171,221,133082,16,24,12,25,417.52,37.73,35.8,37.71,35.81,390,187,262,839,36,40,4,436,102,39,13.03,12.24,12.47,15,16,5,839.26,577,576.93,6.62,7.26,7.26,37.09,37.11,36.04,391.17,37,35.39,37.22,35.6,388,151,188,727,52,46,6,408,86,45,12.45,10.56,13.99,21,18,13,728.51,539,539.64,5.37,9.2,9.2,33.16,33.39,32.62,99.63,137.24,2169,2573,0,0,0,0,0,0
8484166,2024,Adam Fantilli,CBJ,C,5on5,49,37745,763,21.77,0.45,0.46,0.47,0.48,0.45,0.49,274,91.35,7.98,6.18,21.72,2.89,48.2,36.04,7.61,8.02,7.66,7,4,84,39,58,181,21,10,16,1,19,1,34,43,74,113,7,14,145,60,17,13,95,20,8,3.36,2.52,2.09,6,4,0,181.77,123,123.49,6,1.28,3.04,2.41,6.85,6.89,6.72,763,119,51,113,480,111,147,119,386,145,189,107235,14,22,11,23,284.5,24.23,23.21,24.21,23.23,270,120,178,568,26,31,4,298,68,24,8.95,8.43,6.85,13,11,2,568.26,390,389.93,3.88,6.13,6.13,21.98,22.01,21.6,347.87,30.02,28.83,30.23,29.04,346,135,172,653,44,42,6,374,76,31,11.33,9.43,9.26,20,16,8,654.51,481,481.64,4.68,8.16,8.16,26.53,26.76,26.27,71.89,83.51,1754,1911,0.58,0.88,23,16,17,14
8484166,2024,Adam Fantilli,CBJ,C,4on5,49,61,6,1.95,0,0.12,0,0.14,0,0.16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,3,0,0,1,5,0,3,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,3.27,12,76,0,0.01,0,1,0,1
8484166,2024,Adam Fantilli,CBJ,C,5on4,49,6493,98,20.83,0.82,0.89,0.87,0.89,0.83,0.86,202,23.2,2.1,1.78,5,0.81,14.35,7.98,2.06,2.1,2.06,1,1,20,12,14,46,3,1,1,0,5,0,15,10,19,31,1,2,16,2,1,1,24,6,2,0.78,0.6,0.72,0,0,1,46,32,32,0,0.44,0.01,0.01,2.53,2.53,2.49,98,36,1,7,54,21,8,12,57,16,1,7811,2,0,0,0,97.78,9.66,8.79,9.66,8.79,83,55,59,197,5,6,0,104,24,10,2.89,2.77,3.99,1,3,1,197,138,138,2.01,0.9,0.9,10.77,10.77,10.15,21.02,2.16,2.09,2.16,2.09,23,5,1,29,2,1,0,20,4,4,0.54,0.46,1.15,1,0,1,29,28,28,0.28,0.27,0.27,2.18,2.18,2.16,14.21,1.71,234,30,0.01,0,1,0,1,0
8481743,2024,Marc Del Gaizo,NSH,D,other,9,167,4,1.32,1,0.37,0.75,0.69,1,0.63,15,1.58,0.35,0.08,0.35,0.04,0.57,0.61,0.35,0.35,0.35,0,0,1,1,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,1,0,0,1,0,1,0.03,0,0.32,0,0,0,2,2,2,0,0.02,0,0,0.37,0.37,0.37,4,0,1,0,3,1,1,0,2,0,0,504,0,0,0,0,2.27,0.37,0.37,0.37,0.37,2,1,0,3,0,0,0,2,0,1,0.05,0,0.32,0,0,0,3,3,3,0.04,0,0,0.41,0.41,0.41,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.58,2.68,20,9,0,0,0,0,0,0
8481743,2024,Marc Del Gaizo,NSH,D,all,9,8889,200,2.6,0.45,0.57,0.46,0.54,0.45,0.56,47,9.47,0.62,0.47,2.84,0.33,5.22,3.53,0.62,0.63,0.63,0,3,8,5,13,26,3,0,0,0,2,0,4,7,8,13,1,2,0,20,4,4,11,1,1,0.19,0.11,0.32,0,0,0,25.71,13,13.14,4,0.1,0,0,0.72,0.73,0.73,200,12,19,26,143,29,27,23,121,0,0,23551,2,4,2,10,62.48,5.08,5.03,5.16,5.11,59,30,36,125,8,4,0,70,11,8,1.88,1.28,1.91,3,3,2,126.56,89,90.59,0.88,0.48,0.48,5.48,5.61,5.57,78.92,6.09,5.94,6.02,5.88,80,30,38,148,7,11,0,87,17,6,2.51,1.83,1.75,5,1,1,144.98,110,107.9,1.11,1.26,1.26,5.93,5.89,5.82,25.4,19.44,427,361,0,0,0,0,0,0
8481743,2024,Marc Del Gaizo,NSH,D,5on5,9,7886,173,2.6,0.47,0.58,0.48,0.51,0.46,0.53,42,7.88,0.27,0.39,2.49,0.28,4.65,2.92,0.27,0.28,0.28,0,3,7,4,13,24,3,0,0,0,2,0,4,5,7,11,1,2,0,19,4,4,10,1,0,0.16,0.11,0,0,0,0,23.71,11,11.14,4,0.08,0,0,0.35,0.36,0.36,173,12,18,24,119,26,23,22,102,0,0,18295,2,4,2,9,57.34,4.59,4.54,4.68,4.63,56,26,36,118,8,4,0,64,11,7,1.72,1.28,1.59,3,3,2,119.56,82,83.59,0.82,0.48,0.48,4.93,5.06,5.02,70.41,5.26,5.13,5.2,5.06,73,25,32,130,6,10,0,77,16,5,2.24,1.73,1.29,5,1,0,126.98,98,95.9,0.93,1.23,1.23,4.96,4.91,4.85,16.86,12.42,308,293,1.53,0.02,11,2,8,2
8481743,2024,Marc Del Gaizo,NSH,D,4on5,9,767,18,2.6,0.12,0.16,0.19,0.16,0.25,0.22,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,17,0,3,1,14,0,0,1669,0,0,0,0,2.86,0.11,0.11,0.11,0.11,1,3,0,4,0,0,0,4,0,0,0.11,0,0,0,0,0,4,4,4,0.03,0,0,0.14,0.14,0.14,8.51,0.83,0.82,0.83,0.82,7,5,5,17,1,1,0,10,1,1,0.27,0.1,0.46,0,0,1,17,12,12,0.18,0.03,0.03,0.98,0.98,0.97,0.44,2.25,7,38,0,0,0,0,0,0
8481743,2024,Marc Del Gaizo,NSH,D,5on4,9,69,5,1.6,0,0.9,0,0.93,0,0.91,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,4,2,0,0,3,0,0,1601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68,0.43,53,4,0,0,0,0,0,0
8481591,2024,Sam Poulin,PIT,R,other,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481591,2024,Sam Poulin,PIT,R,all,3,1402,34,-0.27,0.34,0.58,0.44,0.44,0.48,0.46,34,2.31,0.05,0.07,0.62,0.08,1.13,1.05,0.05,0.05,0.05,0,0,2,1,2,5,0,0,1,0,1,0,1,0,2,3,1,2,5,5,0,1,3,0,0,0.05,0,0,0,0,0,5.12,3,2.93,0,0.01,0.02,0,0.07,0.06,0.06,34,2,2,8,22,6,4,2,22,5,7,9698,2,0,0,3,10.12,0.51,0.5,0.49,0.47,11,3,5,19,0,1,0,12,2,0,0.23,0.27,0,0,0,0,18.89,14,13.68,0.11,0.02,0.02,0.6,0.57,0.56,10.87,1,0.9,1.06,0.96,10,5,9,24,1,1,1,12,1,2,0.28,0.11,0.61,0,0,1,24.62,15,15.36,0.15,0.32,0.32,0.83,0.87,0.86,10.12,7.21,153,197,0,0,0,0,0,0
8481591,2024,Sam Poulin,PIT,R,5on5,3,1387,32,-0.27,0.34,0.55,0.44,0.44,0.48,0.46,34,2.31,0.05,0.07,0.62,0.08,1.13,1.05,0.05,0.05,0.05,0,0,2,1,2,5,0,0,1,0,1,0,1,0,2,3,1,2,5,5,0,1,3,0,0,0.05,0,0,0,0,0,5.12,3,2.93,0,0.01,0.02,0,0.07,0.06,0.06,32,2,2,8,20,5,4,2,21,5,7,7680,2,0,0,3,10.12,0.51,0.5,0.49,0.47,11,3,5,19,0,1,0,12,2,0,0.23,0.27,0,0,0,0,18.89,14,13.68,0.11,0.02,0.02,0.6,0.57,0.56,10.87,1,0.9,1.06,0.96,10,5,9,24,1,1,1,12,1,2,0.28,0.11,0.61,0,0,1,24.62,15,15.36,0.15,0.32,0.32,0.83,0.87,0.86,5.83,4.79,116,149,0,0.03,1,1,0,1
8481591,2024,Sam Poulin,PIT,R,4on5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481591,2024,Sam Poulin,PIT,R,5on4,3,15,2,0.04,0,0.57,0,0.74,0,0.75,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0.74,20,7,0,0,0,0,0,0
